date,Discharge
02/01/2020 17:00,24.89559689
02/01/2020 17:15,24.89559689
02/01/2020 17:30,24.89559689
02/01/2020 17:45,24.89559689
02/01/2020 18:00,24.89559689
02/01/2020 18:15,24.89559689
02/01/2020 18:30,24.89559689
02/01/2020 18:45,24.89559689
02/01/2020 19:00,24.89559689
02/01/2020 19:15,24.89559689
02/01/2020 19:30,24.89559689
02/01/2020 19:45,24.89559689
02/01/2020 20:00,24.89559689
02/01/2020 20:15,24.89559689
02/01/2020 20:30,24.89559689
02/01/2020 20:45,24.96215406
02/01/2020 21:00,25.028803
02/01/2020 21:15,25.16237622
02/01/2020 21:30,25.16237622
02/01/2020 21:45,25.2963166
02/01/2020 22:00,25.3634245
02/01/2020 22:15,25.49791576
02/01/2020 22:30,25.56529913
02/01/2020 22:45,25.63277434
02/01/2020 23:00,25.76800032
02/01/2020 23:15,25.8357511
02/01/2020 23:30,25.90359376
02/01/2020 23:45,25.97152829
03/01/2020 00:00,26.10767303
03/01/2020 00:15,26.24418538
03/01/2020 00:30,26.31257943
03/01/2020 00:45,26.58707497
03/01/2020 01:00,26.79391217
03/01/2020 01:15,27.14048056
03/01/2020 01:30,27.5593994
03/01/2020 01:45,28.12311386
03/01/2020 02:00,28.6927245
03/01/2020 02:15,29.26823521
03/01/2020 02:30,29.84964981
03/01/2020 02:45,30.36476991
03/01/2020 03:00,30.73785308
03/01/2020 03:15,31.03766756
03/01/2020 03:30,31.26331337
03/01/2020 03:45,31.41411721
03/01/2020 04:00,31.56521939
03/01/2020 04:15,31.56521939
03/01/2020 04:30,31.64088228
03/01/2020 04:45,31.71661966
03/01/2020 05:00,31.71661966
03/01/2020 05:15,31.71661966
03/01/2020 05:30,31.64088228
03/01/2020 05:45,31.64088228
03/01/2020 06:00,31.64088228
03/01/2020 06:15,31.71661966
03/01/2020 06:30,31.79243151
03/01/2020 06:45,31.79243151
03/01/2020 07:00,31.94427844
03/01/2020 07:15,32.02031347
03/01/2020 07:30,32.09642284
03/01/2020 07:45,32.09642284
03/01/2020 08:00,32.24886445
03/01/2020 08:15,32.32519662
03/01/2020 08:30,32.47808358
03/01/2020 08:45,32.55463829
03/01/2020 09:00,32.70797003
03/01/2020 09:15,32.86159799
03/01/2020 09:30,33.01552192
03/01/2020 09:45,33.09259479
03/01/2020 10:00,33.3242567
03/01/2020 10:15,33.5565829
03/01/2020 10:30,34.02322486
03/01/2020 10:45,34.64953117
03/01/2020 11:00,35.43900936
03/01/2020 11:15,36.15578276
03/01/2020 11:30,36.95910795
03/01/2020 11:45,37.76967979
03/01/2020 12:00,38.42333612
03/01/2020 12:15,39.08159844
03/01/2020 12:30,39.57830951
03/01/2020 12:45,40.16106277
03/01/2020 13:00,40.5794578
03/01/2020 13:15,40.99963469
03/01/2020 13:30,41.33705697
03/01/2020 13:45,41.5908697
03/01/2020 14:00,41.8453211
03/01/2020 14:15,42.18558195
03/01/2020 14:30,42.27082418
03/01/2020 14:45,42.44152092
03/01/2020 15:00,42.52697536
03/01/2020 15:15,42.61250049
03/01/2020 15:30,42.69809627
03/01/2020 15:45,42.78376269
03/01/2020 16:00,42.78376269
03/01/2020 16:15,42.86949972
03/01/2020 16:30,42.95530734
03/01/2020 16:45,42.86949972
03/01/2020 17:00,42.78376269
03/01/2020 17:15,42.78376269
03/01/2020 17:30,42.78376269
03/01/2020 17:45,42.69809627
03/01/2020 18:00,42.61250049
03/01/2020 18:15,42.44152092
03/01/2020 18:30,42.44152092
03/01/2020 18:45,42.27082418
03/01/2020 19:00,42.18558195
03/01/2020 19:15,41.93028005
03/01/2020 19:30,41.76043305
03/01/2020 19:45,41.5908697
03/01/2020 20:00,41.4215902
03/01/2020 20:15,41.25259477
03/01/2020 20:30,40.99963469
03/01/2020 20:45,40.83135032
03/01/2020 21:00,40.66335073
03/01/2020 21:15,40.49563614
03/01/2020 21:30,40.41188578
03/01/2020 21:45,40.16106277
03/01/2020 22:00,40.07759787
03/01/2020 22:15,39.82763189
03/01/2020 22:30,39.66134542
03/01/2020 22:45,39.4953452
03/01/2020 23:00,39.32963145
03/01/2020 23:15,39.1642044
03/01/2020 23:30,38.99906423
03/01/2020 23:45,38.91660181
04/01/2020 00:00,38.66964547
04/01/2020 00:15,38.50536731
04/01/2020 00:30,38.3413769
04/01/2020 00:45,38.17767448
04/01/2020 01:00,38.01426026
04/01/2020 01:15,37.85113446
04/01/2020 01:30,37.6882973
04/01/2020 01:45,37.52574901
04/01/2020 02:00,37.36348979
04/01/2020 02:15,37.20151988
04/01/2020 02:30,37.12064349
04/01/2020 02:45,36.95910795
04/01/2020 03:00,36.87844887
04/01/2020 03:15,36.79786229
04/01/2020 03:30,36.63690671
04/01/2020 03:45,36.47624144
04/01/2020 04:00,36.31586672
04/01/2020 04:15,36.15578276
04/01/2020 04:30,36.07584989
04/01/2020 04:45,35.9959898
04/01/2020 05:00,35.83648807
04/01/2020 05:15,35.75684649
04/01/2020 05:30,35.59778202
04/01/2020 05:45,35.5183592
04/01/2020 06:00,35.43900936
04/01/2020 06:15,35.28052872
04/01/2020 06:30,35.20139799
04/01/2020 06:45,35.04335584
04/01/2020 07:00,34.96444449
04/01/2020 07:15,34.80684135
04/01/2020 07:30,34.72814963
04/01/2020 07:45,34.64953117
04/01/2020 08:00,34.4925142
04/01/2020 08:15,34.41411574
04/01/2020 08:30,34.25753901
04/01/2020 08:45,34.17936081
04/01/2020 09:00,34.10125608
04/01/2020 09:15,33.94526718
04/01/2020 09:30,33.78957255
04/01/2020 09:45,33.71183567
04/01/2020 10:00,33.5565829
04/01/2020 10:15,33.401625
04/01/2020 10:30,33.3242567
04/01/2020 10:45,33.24696222
04/01/2020 11:00,33.16974157
04/01/2020 11:15,33.09259479
04/01/2020 11:30,32.86159799
04/01/2020 11:45,32.86159799
04/01/2020 12:00,32.784747
04/01/2020 12:15,32.63126712
04/01/2020 12:30,32.55463829
04/01/2020 12:45,32.47808358
04/01/2020 13:00,32.32519662
04/01/2020 13:15,32.24886445
04/01/2020 13:30,32.09642284
04/01/2020 13:45,32.09642284
04/01/2020 14:00,32.02031347
04/01/2020 14:15,31.94427844
04/01/2020 14:30,31.79243151
04/01/2020 14:45,31.71661966
04/01/2020 15:00,31.56521939
04/01/2020 15:15,31.56521939
04/01/2020 15:30,31.48963102
04/01/2020 15:45,31.41411721
04/01/2020 16:00,31.26331337
04/01/2020 16:15,31.26331337
04/01/2020 16:30,31.18802341
04/01/2020 16:45,31.11280813
04/01/2020 17:00,31.03766756
04/01/2020 17:15,30.96260174
04/01/2020 17:30,30.81269447
04/01/2020 17:45,30.81269447
04/01/2020 18:00,30.66308657
04/01/2020 18:15,30.58839496
04/01/2020 18:30,30.5137783
04/01/2020 18:45,30.4392366
04/01/2020 19:00,30.36476991
04/01/2020 19:15,30.29037826
04/01/2020 19:30,30.21603371
04/01/2020 19:45,30.14257227
04/01/2020 20:00,30.06920317
04/01/2020 20:15,29.9959264
04/01/2020 20:30,29.9959264
04/01/2020 20:45,29.92274195
04/01/2020 21:00,29.77664999
04/01/2020 21:15,29.77664999
04/01/2020 21:30,29.70374246
04/01/2020 21:45,29.63092723
04/01/2020 22:00,29.55820428
04/01/2020 22:15,29.48557361
04/01/2020 22:30,29.48557361
04/01/2020 22:45,29.41303522
04/01/2020 23:00,29.26823521
04/01/2020 23:15,29.26823521
04/01/2020 23:30,29.19597358
04/01/2020 23:45,29.12380419
05/01/2020 00:00,29.12380419
05/01/2020 00:15,29.05172704
05/01/2020 00:30,29.05172704
05/01/2020 00:45,28.97974211
05/01/2020 01:00,28.97974211
05/01/2020 01:15,28.9078494
05/01/2020 01:30,28.8360489
05/01/2020 01:45,28.7643406
05/01/2020 02:00,28.7643406
05/01/2020 02:15,28.6927245
05/01/2020 02:30,28.6927245
05/01/2020 02:45,28.6927245
05/01/2020 03:00,28.6927245
05/01/2020 03:15,28.62120059
05/01/2020 03:30,28.62120059
05/01/2020 03:45,28.62120059
05/01/2020 04:00,28.62120059
05/01/2020 04:15,28.54976886
05/01/2020 04:30,28.47842931
05/01/2020 04:45,28.47842931
05/01/2020 05:00,28.40718192
05/01/2020 05:15,28.40718192
05/01/2020 05:30,28.33602668
05/01/2020 05:45,28.2649636
05/01/2020 06:00,28.2649636
05/01/2020 06:15,28.19399266
05/01/2020 06:30,28.19399266
05/01/2020 06:45,28.19399266
05/01/2020 07:00,28.19399266
05/01/2020 07:15,28.12311386
05/01/2020 07:30,28.12311386
05/01/2020 07:45,28.12311386
05/01/2020 08:00,28.12311386
05/01/2020 08:15,28.05232719
05/01/2020 08:30,28.05232719
05/01/2020 08:45,27.98163263
05/01/2020 09:00,27.98163263
05/01/2020 09:15,27.98163263
05/01/2020 09:30,27.98163263
05/01/2020 09:45,27.98163263
05/01/2020 10:00,27.98163263
05/01/2020 10:15,28.05232719
05/01/2020 10:30,28.05232719
05/01/2020 10:45,28.05232719
05/01/2020 11:00,27.98163263
05/01/2020 11:15,27.98163263
05/01/2020 11:30,27.98163263
05/01/2020 11:45,27.98163263
05/01/2020 12:00,27.98163263
05/01/2020 12:15,27.98163263
05/01/2020 12:30,27.98163263
05/01/2020 12:45,27.98163263
05/01/2020 13:00,28.05232719
05/01/2020 13:15,28.12311386
05/01/2020 13:30,28.12311386
05/01/2020 13:45,28.12311386
05/01/2020 14:00,28.12311386
